orders,productid,discounts,views_per_hour_prev_day,online_adv_prev_day,rain,temperature,day
21,26,0.07,147,6,0,5.3,2017-02-23
21,27,0.16,797,4,0,5.3,2017-02-23
13,28,0.15,234,7,0,5.3,2017-02-23
3,29,0.18,677,6,0,5.3,2017-02-23
15,30,0.18,667,2,0,5.3,2017-02-23
28,31,0.07,854,6,0,5.3,2017-02-23
24,32,0.12,303,9,0,5.3,2017-02-23
10,33,0.15,824,9,0,5.3,2017-02-23
12,34,0.17,194,5,0,5.3,2017-02-23
16,35,0.18,766,9,0,5.3,2017-02-23
12,36,0.15,663,8,0,5.3,2017-02-23
17,37,0.2,381,3,0,5.3,2017-02-23
22,38,0.15,298,1,0,5.3,2017-02-23
22,39,0.17,555,9,0,5.3,2017-02-23
17,40,0.18,221,6,0,5.3,2017-02-23
10,41,0.16,795,2,0,5.3,2017-02-23
14,42,0.2,380,4,0,5.3,2017-02-23
2,43,0.21,213,4,0,5.3,2017-02-23
7,44,0.08,492,1,0,5.3,2017-02-23
20,45,0.21,877,5,0,5.3,2017-02-23
9,46,0.14,949,9,0,5.3,2017-02-23
21,47,0.09,513,1,0,5.3,2017-02-23
11,48,0.13,475,7,0,5.3,2017-02-23
13,49,0.16,244,1,0,5.3,2017-02-23
14,50,0.09,613,7,0,5.3,2017-02-23
9,51,0.14,702,4,0,5.3,2017-02-23
15,52,0.14,84,5,0,5.3,2017-02-23
24,53,0.23,169,7,0,5.3,2017-02-23
10,54,0.2,325,1,0,5.3,2017-02-23
27,55,0.16,925,4,0,5.3,2017-02-23
24,56,0.2,913,2,0,5.3,2017-02-23
4,57,0.12,557,8,0,5.3,2017-02-23
23,58,0.14,208,2,0,5.3,2017-02-23
13,59,0.15,786,1,0,5.3,2017-02-23
10,60,0.19,833,10,0,5.3,2017-02-23
3,61,0.18,58,7,0,5.3,2017-02-23
16,62,0.14,248,8,0,5.3,2017-02-23
12,63,0.19,507,3,0,5.3,2017-02-23
5,64,0.09,479,5,0,5.3,2017-02-23
8,65,0.22,522,1,0,5.3,2017-02-23
5,66,0.11,818,1,0,5.3,2017-02-23
4,67,0.22,235,6,0,5.3,2017-02-23
7,68,0.18,191,8,0,5.3,2017-02-23
9,69,0.14,732,7,0,5.3,2017-02-23
7,70,0.15,913,6,0,5.3,2017-02-23
19,71,0.24,977,2,0,5.3,2017-02-23
10,72,0.12,69,9,0,5.3,2017-02-23
12,73,0.2,265,4,0,5.3,2017-02-23
20,74,0.15,566,8,0,5.3,2017-02-23
2,75,0.1,469,4,0,5.3,2017-02-23
20,76,0.2,106,9,0,5.3,2017-02-23
5,77,0.16,991,7,0,5.3,2017-02-23
19,78,0.2,936,8,0,5.3,2017-02-23
20,79,0.16,668,8,0,5.3,2017-02-23
14,80,0.18,149,5,0,5.3,2017-02-23
14,81,0.15,161,6,0,5.3,2017-02-23
4,82,0.14,315,7,0,5.3,2017-02-23
24,83,0.13,102,10,0,5.3,2017-02-23
25,84,0.2,237,6,0,5.3,2017-02-23
26,85,0.24,483,10,0,5.3,2017-02-23
17,86,0.26,216,5,0,5.3,2017-02-23
10,87,0.23,514,7,0,5.3,2017-02-23
11,88,0.16,449,10,0,5.3,2017-02-23
16,89,0.21,280,2,0,5.3,2017-02-23
12,90,0.17,589,7,0,5.3,2017-02-23
15,91,0.15,235,2,0,5.3,2017-02-23
22,92,0.15,713,5,0,5.3,2017-02-23
15,93,0.15,528,6,0,5.3,2017-02-23
15,94,0.22,338,1,0,5.3,2017-02-23
15,95,0.17,399,9,0,5.3,2017-02-23
16,96,0.16,520,7,0,5.3,2017-02-23
10,97,0.13,914,4,0,5.3,2017-02-23
13,98,0.14,295,3,0,5.3,2017-02-23
15,99,0.19,681,8,0,5.3,2017-02-23
6,100,0.11,510,9,0,5.3,2017-02-23
18,1,0.16,930,4,0,5.94,2017-02-24
11,2,0.16,930,3,0,5.94,2017-02-24
12,3,0.23,475,10,0,5.94,2017-02-24
15,4,0.15,443,4,0,5.94,2017-02-24
18,5,0.17,370,7,0,5.94,2017-02-24
5,6,0.16,873,7,0,5.94,2017-02-24
18,7,0.14,740,3,0,5.94,2017-02-24
14,8,0.16,62,8,0,5.94,2017-02-24
17,9,0.12,980,2,0,5.94,2017-02-24
22,10,0.16,422,4,0,5.94,2017-02-24
17,11,0.13,871,7,0,5.94,2017-02-24
9,12,0.18,635,5,0,5.94,2017-02-24
14,13,0.1,944,5,0,5.94,2017-02-24
14,14,0.16,176,8,0,5.94,2017-02-24
13,15,0.12,180,4,0,5.94,2017-02-24
20,16,0.14,818,3,0,5.94,2017-02-24
17,17,0.14,337,4,0,5.94,2017-02-24
17,18,0.15,116,10,0,5.94,2017-02-24
13,19,0.19,645,8,0,5.94,2017-02-24
3,20,0.17,242,6,0,5.94,2017-02-24
6,21,0.21,743,2,0,5.94,2017-02-24
20,22,0.12,506,4,0,5.94,2017-02-24
15,23,0.2,70,9,0,5.94,2017-02-24
21,24,0.13,321,1,0,5.94,2017-02-24
12,25,0.18,384,10,0,5.94,2017-02-24
9,26,0.16,137,7,0,5.94,2017-02-24
17,27,0.13,817,6,0,5.94,2017-02-24
17,28,0.2,250,2,0,5.94,2017-02-24
10,29,0.15,739,5,0,5.94,2017-02-24
16,30,0.09,688,9,0,5.94,2017-02-24
19,31,0.13,840,9,0,5.94,2017-02-24
23,32,0.13,300,8,0,5.94,2017-02-24
5,33,0.11,755,4,0,5.94,2017-02-24
17,34,0.22,180,9,0,5.94,2017-02-24
11,35,0.16,720,7,0,5.94,2017-02-24
14,36,0.14,687,6,0,5.94,2017-02-24
16,37,0.17,362,6,0,5.94,2017-02-24
19,38,0.14,335,7,0,5.94,2017-02-24
20,39,0.12,574,2,0,5.94,2017-02-24
21,40,0.13,216,8,0,5.94,2017-02-24
9,41,0.15,805,5,0,5.94,2017-02-24
14,42,0.19,377,5,0,5.94,2017-02-24
7,43,0.15,195,7,0,5.94,2017-02-24
10,44,0.17,519,10,0,5.94,2017-02-24
19,45,0.21,916,3,0,5.94,2017-02-24
14,46,0.16,1010,4,0,5.94,2017-02-24
17,47,0.19,504,7,0,5.94,2017-02-24
12,48,0.14,478,3,0,5.94,2017-02-24
13,49,0.18,247,2,0,5.94,2017-02-24
22,50,0.2,653,9,0,5.94,2017-02-24
8,51,0.15,706,8,0,5.94,2017-02-24
24,52,0.04,78,8,0,5.94,2017-02-24
23,53,0.15,140,3,0,5.94,2017-02-24
14,54,0.08,355,10,0,5.94,2017-02-24
21,55,0.13,867,9,0,5.94,2017-02-24
25,56,0.1,863,3,0,5.94,2017-02-24
5,57,0.14,522,8,0,5.94,2017-02-24
24,58,0.13,194,1,0,5.94,2017-02-24
9,59,0.17,749,6,0,5.94,2017-02-24
10,60,0.2,830,6,0,5.94,2017-02-24
8,61,0.19,72,8,0,5.94,2017-02-24
15,62,0.15,243,9,0,5.94,2017-02-24
25,63,0.11,447,3,0,5.94,2017-02-24
17,64,0.21,508,2,0,5.94,2017-02-24
14,65,0.15,503,9,0,5.94,2017-02-24
13,66,0.19,829,7,0,5.94,2017-02-24
6,67,0.15,232,9,0,5.94,2017-02-24
8,68,0.18,194,8,0,5.94,2017-02-24
14,69,0.2,736,4,0,5.94,2017-02-24
8,70,0.15,967,5,0,5.94,2017-02-24
10,71,0.15,965,3,0,5.94,2017-02-24
6,72,0.17,85,3,0,5.94,2017-02-24
7,73,0.18,292,7,0,5.94,2017-02-24
18,74,0.16,557,6,0,5.94,2017-02-24
5,75,0.21,464,1,0,5.94,2017-02-24
21,76,0.2,98,5,0,5.94,2017-02-24
13,77,0.19,915,9,0,5.94,2017-02-24
13,78,0.16,947,9,0,5.94,2017-02-24
26,79,0.21,639,5,0,5.94,2017-02-24
8,80,0.15,133,6,0,5.94,2017-02-24
20,81,0.21,134,5,0,5.94,2017-02-24
7,82,0.13,334,6,0,5.94,2017-02-24
24,83,0.13,85,1,0,5.94,2017-02-24
23,84,0.1,275,2,0,5.94,2017-02-24
20,85,0.13,488,3,0,5.94,2017-02-24
13,86,0.12,216,2,0,5.94,2017-02-24
14,87,0.16,486,7,0,5.94,2017-02-24
14,88,0.19,451,6,0,5.94,2017-02-24
6,89,0.13,306,3,0,5.94,2017-02-24
18,90,0.15,629,1,0,5.94,2017-02-24
22,91,0.23,232,3,0,5.94,2017-02-24
19,92,0.13,688,2,0,5.94,2017-02-24
14,93,0.12,550,2,0,5.94,2017-02-24
17,94,0.11,375,10,0,5.94,2017-02-24
17,95,0.18,361,7,0,5.94,2017-02-24
15,96,0.15,500,4,0,5.94,2017-02-24
8,97,0.16,981,1,0,5.94,2017-02-24
17,98,0.17,317,6,0,5.94,2017-02-24
11,99,0.15,702,1,0,5.94,2017-02-24
19,100,0.21,502,10,0,5.94,2017-02-24
9,1,0.2,980,3,0,-5.65,2017-02-25
13,2,0.18,921,6,0,-5.65,2017-02-25
19,3,0.12,485,1,0,-5.65,2017-02-25
20,4,0.07,393,2,0,-5.65,2017-02-25
14,5,0.04,399,2,0,-5.65,2017-02-25
15,6,0.21,990,10,0,-5.65,2017-02-25
17,7,0.13,770,10,0,-5.65,2017-02-25
21,8,0.12,44,5,0,-5.65,2017-02-25
16,9,0.18,986,4,0,-5.65,2017-02-25
20,10,0.1,433,6,0,-5.65,2017-02-25
22,11,0.11,817,5,0,-5.65,2017-02-25
2,12,0.07,631,10,0,-5.65,2017-02-25
18,13,0.13,988,7,0,-5.65,2017-02-25
9,14,0.13,194,2,0,-5.65,2017-02-25
10,15,0.15,151,4,0,-5.65,2017-02-25
15,16,0.12,760,8,0,-5.65,2017-02-25
6,17,0.21,317,1,0,-5.65,2017-02-25
13,18,0.18,131,3,0,-5.65,2017-02-25
24,19,0.06,621,3,0,-5.65,2017-02-25
12,20,0.11,290,10,0,-5.65,2017-02-25
8,21,0.2,722,2,0,-5.65,2017-02-25
10,22,0.23,482,3,0,-5.65,2017-02-25
17,23,0.15,86,3,0,-5.65,2017-02-25
15,24,0.25,363,6,0,-5.65,2017-02-25
11,25,0.18,396,5,0,-5.65,2017-02-25
12,26,0.15,152,9,0,-5.65,2017-02-25
22,27,0.18,823,6,0,-5.65,2017-02-25
17,28,0.19,229,10,0,-5.65,2017-02-25
15,29,0.13,782,3,0,-5.65,2017-02-25
13,30,0.18,680,9,0,-5.65,2017-02-25
19,31,0.13,907,1,0,-5.65,2017-02-25
22,32,0.11,292,3,0,-5.65,2017-02-25
7,33,0.13,793,8,0,-5.65,2017-02-25
8,34,0.13,182,10,0,-5.65,2017-02-25
8,35,0.13,690,5,0,-5.65,2017-02-25
19,36,0.15,710,4,0,-5.65,2017-02-25
16,37,0.17,366,10,0,-5.65,2017-02-25
22,38,0.12,313,6,0,-5.65,2017-02-25
22,39,0.12,597,1,0,-5.65,2017-02-25
27,40,0.18,194,10,0,-5.65,2017-02-25
9,41,0.17,826,7,0,-5.65,2017-02-25
7,42,0.12,396,6,0,-5.65,2017-02-25
8,43,0.22,169,3,0,-5.65,2017-02-25
6,44,0.18,481,8,0,-5.65,2017-02-25
20,45,0.12,872,10,0,-5.65,2017-02-25
14,46,0.16,1011,6,0,-5.65,2017-02-25
21,47,0.14,524,9,0,-5.65,2017-02-25
10,48,0.14,464,8,0,-5.65,2017-02-25
11,49,0.18,269,3,0,-5.65,2017-02-25
18,50,0.18,658,10,0,-5.65,2017-02-25
12,51,0.16,661,9,0,-5.65,2017-02-25
11,52,0.21,86,4,0,-5.65,2017-02-25
33,53,0.09,163,10,0,-5.65,2017-02-25
15,54,0.1,335,7,0,-5.65,2017-02-25
23,55,0.12,883,8,0,-5.65,2017-02-25
22,56,0.16,870,10,0,-5.65,2017-02-25
6,57,0.14,570,8,0,-5.65,2017-02-25
22,58,0.15,183,9,0,-5.65,2017-02-25
21,59,0.14,831,2,0,-5.65,2017-02-25
18,60,0.19,888,10,0,-5.65,2017-02-25
17,61,0.09,72,1,0,-5.65,2017-02-25
12,62,0.17,237,4,0,-5.65,2017-02-25
17,63,0.17,483,6,0,-5.65,2017-02-25
13,64,0.2,478,1,0,-5.65,2017-02-25
16,65,0.16,480,3,0,-5.65,2017-02-25
12,66,0.14,882,4,0,-5.65,2017-02-25
4,67,0.08,282,5,0,-5.65,2017-02-25
11,68,0.12,194,6,0,-5.65,2017-02-25
9,69,0.17,780,9,0,-5.65,2017-02-25
6,70,0.13,965,2,0,-5.65,2017-02-25
8,71,0.13,1008,9,0,-5.65,2017-02-25
11,72,0.18,70,8,0,-5.65,2017-02-25
11,73,0.13,285,3,0,-5.65,2017-02-25
19,74,0.16,572,5,0,-5.65,2017-02-25
3,75,0.13,451,6,0,-5.65,2017-02-25
17,76,0.15,105,2,0,-5.65,2017-02-25
13,77,0.14,926,1,0,-5.65,2017-02-25
10,78,0.11,938,5,0,-5.65,2017-02-25
19,79,0.15,674,5,0,-5.65,2017-02-25
11,80,0.08,144,4,0,-5.65,2017-02-25
14,81,0.21,157,9,0,-5.65,2017-02-25
5,82,0.15,332,9,0,-5.65,2017-02-25
22,83,0.19,78,3,0,-5.65,2017-02-25
24,84,0.13,258,8,0,-5.65,2017-02-25
19,85,0.11,492,8,0,-5.65,2017-02-25
14,86,0.21,222,6,0,-5.65,2017-02-25
13,87,0.18,502,10,0,-5.65,2017-02-25
14,88,0.17,464,8,0,-5.65,2017-02-25
16,89,0.11,254,4,0,-5.65,2017-02-25
10,90,0.21,584,7,0,-5.65,2017-02-25
12,91,0.16,210,9,0,-5.65,2017-02-25
20,92,0.17,668,9,0,-5.65,2017-02-25
14,93,0.12,542,8,0,-5.65,2017-02-25
14,94,0.19,364,1,0,-5.65,2017-02-25
8,95,0.1,380,7,0,-5.65,2017-02-25
22,96,0.21,510,3,0,-5.65,2017-02-25
16,97,0.2,902,9,0,-5.65,2017-02-25
18,98,0.2,313,9,0,-5.65,2017-02-25
13,99,0.15,688,4,0,-5.65,2017-02-25
12,100,0.14,468,8,0,-5.65,2017-02-25
13,1,0.19,960,3,0,2.21,2017-02-26
9,2,0.14,909,5,0,2.21,2017-02-26
14,3,0.19,499,10,0,2.21,2017-02-26
16,4,0.14,406,3,0,2.21,2017-02-26
18,5,0.18,373,7,0,2.21,2017-02-26
23,6,0.08,955,2,0,2.21,2017-02-26
17,7,0.22,747,7,0,2.21,2017-02-26
19,8,0.14,47,4,0,2.21,2017-02-26
17,9,0.17,994,8,0,2.21,2017-02-26
25,10,0.19,402,4,0,2.21,2017-02-26
15,11,0.22,849,8,0,2.21,2017-02-26
11,12,0.17,610,7,0,2.21,2017-02-26
12,13,0.11,926,9,0,2.21,2017-02-26
11,14,0.19,184,7,0,2.21,2017-02-26
6,15,0.19,162,1,0,2.21,2017-02-26
19,16,0.14,806,6,0,2.21,2017-02-26
19,17,0.11,332,7,0,2.21,2017-02-26
18,18,0.14,118,10,0,2.21,2017-02-26
16,19,0.1,600,5,0,2.21,2017-02-26
4,20,0.21,272,3,0,2.21,2017-02-26
18,21,0.11,708,10,0,2.21,2017-02-26
16,22,0.15,498,4,0,2.21,2017-02-26
17,23,0.11,90,10,0,2.21,2017-02-26
19,24,0.15,344,1,0,2.21,2017-02-26
12,25,0.14,410,1,0,2.21,2017-02-26
22,26,0.07,153,9,0,2.21,2017-02-26
22,27,0.17,843,3,0,2.21,2017-02-26
11,28,0.14,233,7,0,2.21,2017-02-26
9,29,0.14,741,7,0,2.21,2017-02-26
22,30,0.19,639,9,0,2.21,2017-02-26
14,31,0.18,894,5,0,2.21,2017-02-26
24,32,0.1,301,3,0,2.21,2017-02-26
14,33,0.19,811,8,0,2.21,2017-02-26
8,34,0.14,191,8,0,2.21,2017-02-26
2,35,0.17,652,9,0,2.21,2017-02-26
14,36,0.15,683,4,0,2.21,2017-02-26
15,37,0.15,371,1,0,2.21,2017-02-26
19,38,0.16,317,1,0,2.21,2017-02-26
18,39,0.12,523,3,0,2.21,2017-02-26
26,40,0.1,206,2,0,2.21,2017-02-26
4,41,0.16,879,9,0,2.21,2017-02-26
12,42,0.15,373,3,0,2.21,2017-02-26
9,43,0.08,198,10,0,2.21,2017-02-26
7,44,0.22,484,8,0,2.21,2017-02-26
20,45,0.14,909,5,0,2.21,2017-02-26
14,46,0.23,967,6,0,2.21,2017-02-26
19,47,0.2,533,8,0,2.21,2017-02-26
6,48,0.13,440,6,0,2.21,2017-02-26
13,49,0.16,250,9,0,2.21,2017-02-26
16,50,0.14,643,3,0,2.21,2017-02-26
11,51,0.08,725,1,0,2.21,2017-02-26
11,52,0.16,94,6,0,2.21,2017-02-26
27,53,0.15,155,2,0,2.21,2017-02-26
10,54,0.2,337,9,0,2.21,2017-02-26
18,55,0.17,845,4,0,2.21,2017-02-26
25,56,0.18,921,4,0,2.21,2017-02-26
6,57,0.13,579,10,0,2.21,2017-02-26
22,58,0.17,187,6,0,2.21,2017-02-26
27,59,0.26,814,9,0,2.21,2017-02-26
14,60,0.19,847,8,0,2.21,2017-02-26
20,61,0.12,98,10,0,2.21,2017-02-26
18,62,0.1,227,5,0,2.21,2017-02-26
19,63,0.12,495,5,0,2.21,2017-02-26
8,64,0.21,441,4,0,2.21,2017-02-26
17,65,0.14,477,8,0,2.21,2017-02-26
11,66,0.13,881,9,0,2.21,2017-02-26
8,67,0.13,215,7,0,2.21,2017-02-26
3,68,0.22,180,2,0,2.21,2017-02-26
11,69,0.16,727,9,0,2.21,2017-02-26
7,70,0.17,909,8,0,2.21,2017-02-26
14,71,0.2,1009,4,0,2.21,2017-02-26
10,72,0.19,71,3,0,2.21,2017-02-26
10,73,0.18,277,8,0,2.21,2017-02-26
20,74,0.13,559,5,0,2.21,2017-02-26
4,75,0.18,448,7,0,2.21,2017-02-26
25,76,0.24,102,7,0,2.21,2017-02-26
9,77,0.21,933,3,0,2.21,2017-02-26
13,78,0.15,940,8,0,2.21,2017-02-26
14,79,0.12,679,5,0,2.21,2017-02-26
13,80,0.21,141,4,0,2.21,2017-02-26
19,81,0.17,145,10,0,2.21,2017-02-26
7,82,0.11,338,10,0,2.21,2017-02-26
18,83,0.2,108,7,0,2.21,2017-02-26
26,84,0.15,268,2,0,2.21,2017-02-26
21,85,0.14,462,10,0,2.21,2017-02-26
16,86,0.17,212,6,0,2.21,2017-02-26
19,87,0.12,492,3,0,2.21,2017-02-26
10,88,0.15,448,9,0,2.21,2017-02-26
11,89,0.18,297,5,0,2.21,2017-02-26
15,90,0.19,636,9,0,2.21,2017-02-26
17,91,0.19,228,3,0,2.21,2017-02-26
26,92,0.21,691,1,0,2.21,2017-02-26
16,93,0.16,512,7,0,2.21,2017-02-26
13,94,0.18,365,3,0,2.21,2017-02-26
16,95,0.19,403,4,0,2.21,2017-02-26
15,96,0.15,496,5,0,2.21,2017-02-26
12,97,0.2,955,1,0,2.21,2017-02-26
13,98,0.13,300,1,0,2.21,2017-02-26
8,99,0.11,719,6,0,2.21,2017-02-26
14,100,0.17,503,2,0,2.21,2017-02-26
17,1,0.22,929,1,0,-3.19,2017-02-27
11,2,0.13,950,7,0,-3.19,2017-02-27
17,3,0.14,494,10,0,-3.19,2017-02-27
10,4,0.17,406,3,0,-3.19,2017-02-27
22,5,0.14,417,2,0,-3.19,2017-02-27
11,6,0.18,934,3,0,-3.19,2017-02-27
22,7,0.15,694,5,0,-3.19,2017-02-27
13,8,0.17,63,1,0,-3.19,2017-02-27
12,9,0.18,943,10,0,-3.19,2017-02-27
22,10,0.08,413,6,0,-3.19,2017-02-27
12,11,0.2,881,4,0,-3.19,2017-02-27
11,12,0.21,623,10,0,-3.19,2017-02-27
20,13,0.19,997,5,0,-3.19,2017-02-27
9,14,0.11,193,2,0,-3.19,2017-02-27
5,15,0.2,154,6,0,-3.19,2017-02-27
9,16,0.2,742,5,0,-3.19,2017-02-27
22,17,0.13,353,5,0,-3.19,2017-02-27
13,18,0.18,129,2,0,-3.19,2017-02-27
13,19,0.2,634,6,0,-3.19,2017-02-27
12,20,0.15,304,4,0,-3.19,2017-02-27
12,21,0.14,744,1,0,-3.19,2017-02-27
18,22,0.13,505,10,0,-3.19,2017-02-27
17,23,0.13,94,9,0,-3.19,2017-02-27
19,24,0.2,317,6,0,-3.19,2017-02-27
16,25,0.13,374,9,0,-3.19,2017-02-27
14,26,0.12,141,9,0,-3.19,2017-02-27
24,27,0.2,849,4,0,-3.19,2017-02-27
13,28,0.16,218,4,0,-3.19,2017-02-27
12,29,0.14,773,4,0,-3.19,2017-02-27
25,30,0.17,630,1,0,-3.19,2017-02-27
22,31,0.12,839,4,0,-3.19,2017-02-27
26,32,0.23,321,9,0,-3.19,2017-02-27
12,33,0.17,835,8,0,-3.19,2017-02-27
6,34,0.12,197,8,0,-3.19,2017-02-27
15,35,0.13,749,3,0,-3.19,2017-02-27
20,36,0.14,716,3,0,-3.19,2017-02-27
19,37,0.17,323,4,0,-3.19,2017-02-27
20,38,0.18,309,9,0,-3.19,2017-02-27
22,39,0.12,564,6,0,-3.19,2017-02-27
25,40,0.11,210,10,0,-3.19,2017-02-27
8,41,0.2,846,7,0,-3.19,2017-02-27
12,42,0.17,388,3,0,-3.19,2017-02-27
10,43,0.13,184,2,0,-3.19,2017-02-27
8,44,0.08,511,7,0,-3.19,2017-02-27
19,45,0.09,900,1,0,-3.19,2017-02-27
10,46,0.14,965,10,0,-3.19,2017-02-27
21,47,0.16,529,4,0,-3.19,2017-02-27
8,48,0.2,457,10,0,-3.19,2017-02-27
10,49,0.15,289,4,0,-3.19,2017-02-27
17,50,0.17,638,10,0,-3.19,2017-02-27
13,51,0.18,639,5,0,-3.19,2017-02-27
8,52,0.17,99,1,0,-3.19,2017-02-27
27,53,0.15,152,9,0,-3.19,2017-02-27
16,54,0.16,316,2,0,-3.19,2017-02-27
25,55,0.18,940,2,0,-3.19,2017-02-27
19,56,0.19,856,1,0,-3.19,2017-02-27
6,57,0.14,558,8,0,-3.19,2017-02-27
21,58,0.19,200,5,0,-3.19,2017-02-27
21,59,0.18,819,1,0,-3.19,2017-02-27
8,60,0.13,813,8,0,-3.19,2017-02-27
5,61,0.22,75,8,0,-3.19,2017-02-27
13,62,0.19,260,7,0,-3.19,2017-02-27
17,63,0.12,525,10,0,-3.19,2017-02-27
8,64,0.18,459,3,0,-3.19,2017-02-27
19,65,0.14,472,1,0,-3.19,2017-02-27
12,66,0.15,871,4,0,-3.19,2017-02-27
5,67,0.16,247,8,0,-3.19,2017-02-27
15,68,0.14,218,5,0,-3.19,2017-02-27
7,69,0.14,771,3,0,-3.19,2017-02-27
10,70,0.18,1025,5,0,-3.19,2017-02-27
8,71,0.14,987,8,0,-3.19,2017-02-27
14,72,0.21,62,2,0,-3.19,2017-02-27
11,73,0.18,274,6,0,-3.19,2017-02-27
19,74,0.16,571,7,0,-3.19,2017-02-27
4,75,0.17,482,7,0,-3.19,2017-02-27
20,76,0.17,97,10,0,-3.19,2017-02-27
7,77,0.12,995,4,0,-3.19,2017-02-27
11,78,0.16,963,9,0,-3.19,2017-02-27
18,79,0.14,657,6,0,-3.19,2017-02-27
18,80,0.18,155,4,0,-3.19,2017-02-27
21,81,0.23,136,2,0,-3.19,2017-02-27
1,82,0.22,314,9,0,-3.19,2017-02-27
21,83,0.15,118,3,0,-3.19,2017-02-27
26,84,0.17,264,4,0,-3.19,2017-02-27
22,85,0.15,461,5,0,-3.19,2017-02-27
14,86,0.16,218,10,0,-3.19,2017-02-27
19,87,0.12,505,6,0,-3.19,2017-02-27
3,88,0.14,397,10,0,-3.19,2017-02-27
11,89,0.16,290,1,0,-3.19,2017-02-27
17,90,0.15,620,3,0,-3.19,2017-02-27
15,91,0.15,233,10,0,-3.19,2017-02-27
22,92,0.15,701,9,0,-3.19,2017-02-27
8,93,0.23,533,6,0,-3.19,2017-02-27
14,94,0.17,363,8,0,-3.19,2017-02-27
12,95,0.15,400,7,0,-3.19,2017-02-27
19,96,0.19,491,2,0,-3.19,2017-02-27
11,97,0.16,935,1,0,-3.19,2017-02-27
21,98,0.23,327,2,0,-3.19,2017-02-27
14,99,0.18,671,3,0,-3.19,2017-02-27
18,100,0.21,514,7,0,-3.19,2017-02-27
11,1,0.21,964,7,1,2.29,2017-02-28
9,2,0.11,898,3,1,2.29,2017-02-28
0,3,0.23,498,8,1,2.29,2017-02-28
16,4,0.19,400,4,1,2.29,2017-02-28
19,5,0.19,387,1,1,2.29,2017-02-28
10,6,0.16,941,8,1,2.29,2017-02-28
14,7,0.13,715,4,1,2.29,2017-02-28
21,8,0.14,38,6,1,2.29,2017-02-28
9,9,0.12,953,9,1,2.29,2017-02-28
14,10,0.15,404,6,1,2.29,2017-02-28
8,11,0.17,832,9,1,2.29,2017-02-28
10,12,0.11,600,2,1,2.29,2017-02-28
11,13,0.22,989,6,1,2.29,2017-02-28
12,14,0.17,188,4,1,2.29,2017-02-28
19,15,0.17,156,8,1,2.29,2017-02-28
7,16,0.25,778,6,1,2.29,2017-02-28
15,17,0.21,346,8,1,2.29,2017-02-28
14,18,0.18,130,1,1,2.29,2017-02-28
16,19,0.18,632,4,1,2.29,2017-02-28
17,20,0.2,292,4,1,2.29,2017-02-28
30,21,0.07,714,9,1,2.29,2017-02-28
6,22,0.2,469,6,1,2.29,2017-02-28
14,23,0.13,97,3,1,2.29,2017-02-28
2,24,0.2,358,9,1,2.29,2017-02-28
12,25,0.19,391,4,1,2.29,2017-02-28
16,26,0.15,155,10,1,2.29,2017-02-28
12,27,0.17,867,7,1,2.29,2017-02-28
9,28,0.16,210,10,1,2.29,2017-02-28
19,29,0.17,757,6,1,2.29,2017-02-28
23,30,0.16,659,6,1,2.29,2017-02-28
13,31,0.16,815,6,1,2.29,2017-02-28
14,32,0.09,278,4,1,2.29,2017-02-28
13,33,0.17,825,2,1,2.29,2017-02-28
13,34,0.15,190,2,1,2.29,2017-02-28
17,35,0.19,727,9,1,2.29,2017-02-28
15,36,0.2,679,3,1,2.29,2017-02-28
15,37,0.19,390,2,1,2.29,2017-02-28
3,38,0.12,359,9,1,2.29,2017-02-28
8,39,0.13,560,7,1,2.29,2017-02-28
10,40,0.15,249,3,1,2.29,2017-02-28
17,41,0.14,870,9,1,2.29,2017-02-28
13,42,0.19,382,5,1,2.29,2017-02-28
16,43,0.2,187,6,1,2.29,2017-02-28
9,44,0.17,495,1,1,2.29,2017-02-28
8,45,0.22,858,7,1,2.29,2017-02-28
12,46,0.23,985,6,1,2.29,2017-02-28
9,47,0.11,555,8,1,2.29,2017-02-28
19,48,0.14,500,4,1,2.29,2017-02-28
10,49,0.16,229,6,1,2.29,2017-02-28
14,50,0.12,649,3,1,2.29,2017-02-28
19,51,0.15,624,3,1,2.29,2017-02-28
7,52,0.13,95,7,1,2.29,2017-02-28
10,53,0.12,133,7,1,2.29,2017-02-28
5,54,0.21,359,10,1,2.29,2017-02-28
2,55,0.15,831,9,1,2.29,2017-02-28
19,56,0.22,885,2,1,2.29,2017-02-28
7,57,0.12,560,2,1,2.29,2017-02-28
19,58,0.19,216,1,1,2.29,2017-02-28
14,59,0.19,805,10,1,2.29,2017-02-28
10,60,0.13,835,4,1,2.29,2017-02-28
23,61,0.17,67,10,1,2.29,2017-02-28
19,62,0.13,245,8,1,2.29,2017-02-28
6,63,0.18,492,10,1,2.29,2017-02-28
21,64,0.15,554,8,1,2.29,2017-02-28
13,65,0.12,493,4,1,2.29,2017-02-28
21,66,0.15,856,7,1,2.29,2017-02-28
10,67,0.11,246,2,1,2.29,2017-02-28
24,68,0.11,218,4,1,2.29,2017-02-28
12,69,0.19,742,3,1,2.29,2017-02-28
9,70,0.17,929,1,1,2.29,2017-02-28
23,71,0.23,986,9,1,2.29,2017-02-28
17,72,0.19,71,9,1,2.29,2017-02-28
14,73,0.13,271,1,1,2.29,2017-02-28
11,74,0.19,583,4,1,2.29,2017-02-28
26,75,0.2,434,9,1,2.29,2017-02-28
